opis_id,name,address,city,state,latitude,longitude,price_mean,price_min,price_max,price_sample_count
68890,Circle K #2741795,"I-430, EXIT 12 & SR-100",Maumelle,AR,34.852344,-92.399995,3.185667,3.185667,3.185667,1
68891,LOVES TRAVEL STOP #480,I-40 EXIT 364,Lenoir City,TN,35.815836,-84.283015,3.439000,3.439000,3.439000,1
68892,OLIVE EXXON,US-31,Holland,MI,42.768074,-86.098598,3.799000,3.799000,3.799000,1
68893,J & H FAMILY STORE,"I-96, EXIT 52 & SR-50",Lowell,MI,42.934600,-85.346219,3.789000,3.789000,3.789000,1
68894,ROCKFORD MOBIL MART,"US-131, EXIT 97",Rockford,MI,43.136975,-85.554519,3.449000,3.299000,3.599000,2
68895,J & H FAMILY STORE #103,"I-196, EXIT 62",Hudsonville,MI,42.863370,-85.862205,3.399000,3.399000,3.399000,1
68897,TA CARYVILLE,"I-75, EXIT 141",Pioneer,TN,36.417580,-84.314099,3.007333,3.007333,3.007333,1
68899,XTRAMART,SR-9,Westborough,MA,42.267441,-71.617492,3.649000,3.649000,3.649000,1
68900,DUCK THRU #41,US-17/SR-37,Hertford,NC,36.176849,-76.466552,3.599000,3.599000,3.599000,1
68901,SPEEDWAY #1224,"SR-741 & I-71, EXIT 25",Mason,OH,39.351707,-84.302041,3.159000,3.159000,3.159000,1
68902,CASEYS #3062,SR-281 & SR-160,Medicine Lodge,KS,37.285137,-98.581185,3.114000,3.114000,3.114000,1
68903,BIG D KWIK SHOP,SR-59,Gillette,WY,44.272580,-105.498936,3.379000,3.379000,3.379000,1
68907,QUIKTRIP #943,"I-35E, EXIT 405 & US-77",Waxahachie,TX,32.402480,-96.844493,2.895667,2.895667,2.895667,1
68908,SPEEDWAY #1804,"I-270, EXIT 32 & I-71, EXIT 116",Columbus,OH,39.983938,-82.984882,3.692333,3.692333,3.692333,1
68912,Chisholm Corner #13,"SR-19 & I-35, EXIT 72",Pauls Valley,OK,34.710206,-97.224027,3.089000,3.089000,3.089000,1
68913,CASEYS #3263,"I-90, EXIT 43 & SR-60",Worthington,MN,43.628733,-95.599702,3.142333,3.142333,3.142333,1
68915,PUMP & PANTRY #53,US-20,Jackson,NE,42.448167,-96.571302,3.412333,3.412333,3.412333,1
68916,YESWAY #1075,"I-20, EXIT 278",Tye,TX,32.452218,-99.866537,2.875667,2.875667,2.875667,1
68919,GULF MART 5150,"I-90 E, MM 117",Natick,MA,42.284822,-71.348811,4.065667,4.065667,4.065667,1
68921,GAS N GO,US-341/SR-7 & SR-96/SR-49,Fort Valley,GA,32.551114,-83.879939,3.182333,3.182333,3.182333,1
68923,STRIPES 7FLEET #42509,US-67 & SR-137,Big Lake,TX,31.194112,-101.453406,3.599000,3.599000,3.599000,1
68924,KWIK TRIP #326,"I-90, EXIT 171 & US-51 & US-14",Janesville,WI,42.684698,-89.013170,3.374000,3.374000,3.374000,1
68925,KWIK TRIP #874,"I-35, EXIT 132 & US-8",Chisago City,MN,45.345584,-92.910034,3.327333,3.327333,3.327333,1
68926,KWIK TRIP #872,SR-26,Jefferson,WI,43.003955,-88.808473,3.382333,3.382333,3.382333,1
68927,MARATHON,US-19 & SR-80,Rosedale,VA,36.959278,-81.931235,3.749000,3.749000,3.749000,1
68928,PILOT TRAVEL CENTER #475,"I-40, EXIT 196 & SR-41",Moriarty,NM,35.003368,-106.044427,3.244000,3.244000,3.244000,1
68929,SPEEDWAY #6953,"I-74/US-311, EXIT 65",High Point,NC,35.990803,-79.992713,3.529000,3.529000,3.529000,1
68930,PILOT #4569,"I-95, EXIT 5",Hardeeville,SC,32.295308,-81.040983,3.375667,3.375667,3.375667,1
68933,RUTTERS #23,US-30 & SR-462,Mountville,PA,40.040745,-76.434924,3.979000,3.979000,3.979000,1
68935,JACKSONS FOOD STORES #144,I-84 & SR-55,Nampa,ID,43.585541,-116.565631,3.899000,3.899000,3.899000,1
68936,AMOCO,US-421/SR-11 & SR-53,Burgaw,NC,34.551466,-77.923012,3.599000,3.599000,3.599000,1
68937,LANTZ CORNERS MINI MART #255,US-6 & US-219,Kane,PA,41.663008,-78.809016,3.715667,3.715667,3.715667,1
68938,TOOT N TOTUM #23,SR-136/207 & SR-152,Borger,TX,35.659435,-101.402360,3.015667,3.015667,3.015667,1
68941,ALLTOWN MARKETS #2743,"US-3, EXIT 28",North Billerica,MA,42.583426,-71.284503,3.682333,3.682333,3.682333,1
68946,FLYING J #97,"I-75, EXIT 64",Vandalia,OH,39.878977,-84.192224,3.352333,3.352333,3.352333,1
68947,PILOT TRAVEL CENTER #593,"I-10, EXIT 268",Tucson,AZ,32.153036,-110.870773,3.302333,3.302333,3.302333,1
68949,JOES KWIK MARTS #475,US-15 & SR-20,Orange,VA,38.247845,-78.113187,3.332333,3.332333,3.332333,1
68950,KWIK TRIP #608,US-52 & SR-30,Chatfield,MN,43.844464,-92.182851,3.482333,3.482333,3.482333,1
68951,KWIK TRIP #313,US-10 & SR-73,Neillsville,WI,44.560316,-90.590781,3.339000,3.339000,3.339000,1
68952,MAVERIK COUNTRY STORE #425,"I-84, EXIT 376, US-30/US-95",Fruitland,ID,44.019123,-116.921025,3.365667,3.365667,3.365667,1
68956,SPEEDWAY #4533,"US-18/US-12, EXIT 146",Madison,WI,43.087815,-89.429856,3.599000,3.599000,3.599000,1
68957,TA EXPRESS #6259,US-85/SR-200,Alexander,ND,47.838058,-103.643203,3.525667,3.525667,3.525667,1
68959,SPEEDWAY #5215,"I-70, EXIT 66 & SR-54",South Vienna,OH,39.929321,-83.613934,3.159000,3.159000,3.159000,1
68960,MAVERIK COUNTRY STORE #484,"I-15/84, EXIT 343 & SR-126",Ogden,UT,41.228391,-111.968147,3.392333,3.392333,3.392333,1
68964,JIFFY TRIP #201,US-64/SR-58,Cherokee,OK,36.750694,-98.357667,3.269000,3.269000,3.269000,1
68969,MAVERIK COUNTRY STORE #474,"I-80, EXIT 115, CR-154",Salt Lake City,UT,40.776928,-111.930991,3.389000,3.389000,3.389000,1
68971,FLYING J #580,"I-20, EXIT 121",Odessa,TX,31.880461,-102.345314,3.565667,3.565667,3.565667,1
68972,SUNOCO CLARA BARTON PLAZA #7005,NJTP MM 5 SB,Penns Grove,NJ,39.727704,-75.469035,3.899000,3.899000,3.899000,1
68974,STRIPES #40801,US-181 & SR-123 & CR-347,Karnes City,TX,28.885410,-97.900505,3.174000,3.174000,3.174000,1
68976,MAVERIK COUNTRY STORE #453,"I-80, EXIT 223 & SR-305",Battle Mountain,NV,40.628371,-116.948553,3.389000,3.389000,3.389000,1
68977,MAVERIK COUNTRY STORE #444,US-491 & US-666,Monticello,UT,37.868534,-109.336200,3.489000,3.489000,3.489000,1
68978,MAVERIK COUNTRY STORE #287,"I-84, EXIT 36 & US-30",Nampa,ID,43.585541,-116.565631,3.385667,3.385667,3.385667,1
68979,MAVERIK COUNTRY STORE #478,"I-40, EXIT 286 & SR-77",Holbrook,AZ,34.904624,-110.167210,3.224000,3.224000,3.224000,1
68981,PETRO-CARD 24 #910450,US-63 & US-36,Macon,MO,39.742230,-92.470551,3.239000,3.239000,3.239000,1
68982,SHELL,US-23,Grand Blanc,MI,42.932537,-83.620491,3.799000,3.799000,3.799000,1
68985,LOVES TRAVEL STOP #500,"I-35, EXIT 106",Eagleville,MO,40.468725,-93.985963,3.789000,3.789000,3.789000,1
68987,STRIPES #40535,I-35,Cotulla,TX,28.436376,-99.236711,3.339000,3.339000,3.339000,1
68988,7-ELEVEN #40547,US-281 & SR-29,Burnet,TX,30.750600,-98.238227,2.957333,2.957333,2.957333,1
68989,QUARLES #4907,SR-166,Norfolk,VA,36.923015,-76.244641,3.809000,3.809000,3.809000,1
68990,LOVES TRAVEL STOP #490,"I-24, EXIT 158",Jasper,TN,35.068255,-85.621162,3.252333,3.252333,3.252333,1
68991,LOVES TRAVEL STOPS #514,"I-90/US-395, EXIT 221 & SR-261",Ritzville,WA,47.123059,-118.375351,3.987000,3.919000,4.049000,5
68992,SHORT STOP #24,US-24,Saint Marys,KS,39.194168,-96.064174,2.967333,2.967333,2.967333,1
68993,SHORT STOP #22,SR-15,Clay Center,KS,39.381182,-97.127372,2.972333,2.972333,2.972333,1
68994,SHORT STOP #25,US-36 & SR-15,Washington,KS,39.815798,-97.048422,2.902333,2.902333,2.902333,1
68995,ALLTOWN MARKETS #839,"I-95, EXIT 10",Darien,CT,41.052150,-73.479714,3.832333,3.832333,3.832333,1
68996,BLU / DRIVEN FUELS,"I-15, EXIT 113",Idaho Falls,ID,43.488851,-112.036297,3.479000,3.479000,3.479000,1
69002,KWIK TRIP #863,US-10,Stevens Point,WI,44.525300,-89.550377,3.584000,3.584000,3.584000,1
69004,Maplefields,HWY 9 N & ROUTE 22,Ticonderoga,NY,43.842344,-73.423035,3.749000,3.749000,3.749000,1
69005,SPEEDWAY #1017,"I-70, EXIT 186 & SR-285",Lore City,OH,39.983203,-81.460077,3.232333,3.232333,3.232333,1
69006,PILOT #449,"I-70, EXIT 208",Belmont,OH,40.027979,-81.040933,3.539000,3.539000,3.539000,1
69007,SPEEDWAY #7136,US-41 & US-70,Nashville,TN,36.171800,-86.785002,3.242333,3.242333,3.242333,1
69008,SPEEDWAY #7137,SR-42 & SR-111,Cookeville,TN,36.146926,-85.512653,3.077333,3.077333,3.077333,1
69009,PILOT #1140,US-287,Rhome,TX,33.078895,-97.493199,3.175667,3.175667,3.175667,1
69010,PILOT TRAVEL CENTER #1023,US-69 & US-59/SR-287,Lufkin,TX,31.322904,-94.729026,3.659000,3.659000,3.659000,1
69013,SPEEDWAY #7124,US-231/SR-10,Lebanon,TN,36.199381,-86.344634,3.024000,3.024000,3.024000,1
69014,SPEEDWAY #4100,"I-94, EXIT 308 & US-41",Milwaukee,WI,43.063348,-87.966695,3.599000,3.599000,3.599000,1
69015,Joe's Kwik Mart,"I-75, EXIT 7 & US-11 & US-64",Chattanooga,TN,35.065958,-85.248386,3.149000,3.149000,3.149000,1
69016,SPEEDWAY #7606,"I-75, EXIT 25",Corbin,KY,36.931584,-84.100790,3.519000,3.519000,3.519000,1
69017,SHELL,US-71 & SR-511,Bossier City,LA,32.523674,-93.655426,2.999000,2.999000,2.999000,1
69021,SWEET CRUDE TRAVEL CENTER,HWY 85 & SR 200,Grassy Butte,ND,47.392514,-103.247966,3.640667,3.640667,3.640667,1
69027,SPINX #134 (DISCOUNT AVAILABLE),SR-55 & 418,Simpsonville,SC,34.729034,-82.257523,3.065667,3.065667,3.065667,1
69028,LOVES TRAVEL STOP #427,"I-75, EXIT 51",Dayton,OH,39.784743,-84.199632,3.319000,3.319000,3.319000,1
69029,LOVES TRAVEL STOP #461,"I-70, EXIT 246A",Saint Louis,MO,38.635699,-90.244582,3.114000,3.114000,3.114000,1
69030,LOVES TRAVEL STOP #424,"I-20, EXIT 51",Lexington,SC,33.992877,-81.221797,3.407333,3.407333,3.407333,1
69031,LOVES TRAVEL STOPS #492,"I-20, EXIT 42 & US-285",Pecos,TX,31.471918,-103.701761,3.452000,3.449000,3.455000,2
69036,REFUEL #1038,US-15 & SR-151,Hartsville,SC,34.366003,-80.083261,3.365667,3.365667,3.365667,1
69037,CIRCLE K #2723192,US-64 & US-421,Siler City,NC,35.726107,-79.455674,2.949000,2.949000,2.949000,1
69038,REFUEL #1028,US-421/US-52 & US-15,Society Hill,SC,34.509815,-79.853535,3.399000,3.399000,3.399000,1
69041,SPEEDWAY #7960,US-258/US-13,Farmville,NC,35.595026,-77.590618,2.899000,2.899000,2.899000,1
69042,Joes Kwik Mart #7012,US-17/701,Georgetown,SC,33.372432,-79.280793,2.999000,2.999000,2.999000,1
69043,KWIK TRIP #204,"US-51, EXIT 188",Wausau,WI,44.961766,-89.646538,3.332333,3.332333,3.332333,1
69045,TA BRUNSWICK #6258,"I-95, EXIT 29",Brunswick,GA,31.136149,-81.466936,3.460667,3.460667,3.460667,1
69046,SPEEDWAY #6303,"I-96, EXIT 4 & US-31",Muskegon,MI,43.226540,-86.257247,3.327000,3.279000,3.379000,5
69047,SPEEDWAY #7461,I-294 & SR-50/SR-31,Alsip,IL,41.670270,-87.737085,3.219000,3.219000,3.219000,1
69048,QUICK FUEL #2104,"I-74, EXIT 11",Indianapolis,IN,39.776664,-86.145935,3.662333,3.662333,3.662333,1
69049,CIRCLE K #2741787,"I-440, EXIT 7 & US-165",North Little Rock,AR,34.781752,-92.235057,3.369000,3.369000,3.369000,1
69051,PILOT TRAVEL CENTER #1225,"I-64, EXIT 23 & SR-4",Mascoutah,IL,38.518115,-89.800041,3.839000,3.799000,3.859000,3
69052,PILOT DEALER #1193,US-93,Wikieup,AZ,34.693034,-113.599504,3.869000,3.839000,3.899000,2
69053,PILOT DEALER #1192,US-60,Wittmann,AZ,33.774957,-112.525091,4.899000,4.899000,4.899000,2
69055,PILOT TRAVEL CENTER #1058,US-301 & SR-200,Waldo,FL,29.792038,-82.166931,3.799000,3.799000,3.799000,2
69057,MACH ONE FOOD SHOP #18,US-45/SR-15,Fairfield,IL,38.380632,-88.372524,3.744000,3.729000,3.759000,2
69058,FOOD N FUEL,SR-53,Joliet,IL,41.517701,-88.148846,3.549000,3.499000,3.599000,2
69059,LOVES TRAVEL STOP #530,"I-20, EXIT 147",Moody,AL,33.603429,-86.493786,3.175667,3.175667,3.175667,1
69061,SPINX #125 (DISCOUNT AVAILABLE),US-25 & SR-331,Piedmont,SC,34.705617,-82.466746,3.065667,3.065667,3.065667,1
69064,DUCK THRU #7,US-258,Rich Square,NC,36.273942,-77.283906,3.699000,3.699000,3.699000,1
69067,AP FUEL STOP,"I-75, EXIT 120",Lima,OH,40.740679,-84.112091,3.080667,3.080667,3.080667,1
69069,SPINX #179 (DISCOUNT AVAILABLE),SR-291,Greenville,SC,34.836902,-82.362997,3.799000,3.799000,3.799000,1
69073,LOVES TRAVEL CENTER #518,"I-15, EXIT 260 & SR-77",Springville,UT,40.164273,-111.619525,3.749000,3.689000,3.809000,2
69076,A PLUS MINI MARKET,"I-95, MM 82",Aberdeen,MD,39.516403,-76.174518,3.832333,3.832333,3.832333,1
69077,FLYING J #554,"I-37, EXIT 56",George West,TX,28.330000,-98.118304,3.199000,3.199000,3.199000,1
69078,PILOT #559,"I-20, EXIT 178",Big Spring,TX,32.238341,-101.485739,3.659000,3.659000,3.659000,1
69079,Circle K #2746432,SR-2,Stanley,ND,48.313784,-102.397321,3.549000,3.549000,3.549000,1
69084,TIGER MART #79,SR-287 & FM-664,Waxahachie,TX,32.402480,-96.844493,2.849000,2.849000,2.849000,1
69085,FATDOGS OGALLALA,"US-80, EXIT 126 & US-26/SR-61",Ogallala,NE,41.129595,-101.720677,3.014000,3.014000,3.014000,1
69088,SPEEDWAY #3478,US-9 & SR-184,Perth Amboy,NJ,40.520160,-74.271331,3.419000,3.419000,3.419000,1
69091,SPEEDWAY #6670,US-36/SR-67,Indianapolis,IN,39.776664,-86.145935,3.229000,3.229000,3.229000,1
69095,JACKSONS FOOD STORE #23,"SR-395, EXIT 78",Reno,NV,39.549097,-119.849907,3.999000,3.999000,3.999000,1
69096,SPEEDWAY #2907,US-62 & SR-18,Hermitage,PA,41.229552,-80.440704,3.937333,3.937333,3.937333,1
69097,CIRCLE K #2741192,"I-30, EXIT 42B & SR-180",Dallas,TX,32.793333,-96.766513,2.899000,2.899000,2.899000,1
69098,CIRCLE K #2741318,SR-285 & CR-160,Dripping Springs,TX,30.195936,-98.093701,3.049000,3.049000,3.049000,1
69099,LOVES TRAVEL STOP #523,"I-10, EXIT 92",Rayne,LA,30.240513,-92.267335,3.149000,3.149000,3.149000,1
69100,DADS NORTH YELLOWSTONE,US-26,Idaho Falls,ID,43.488851,-112.036297,3.599000,3.599000,3.599000,1
69101,BROMPTON VALERO,"I-20, EXIT 147 WEST",Moody,AL,33.603429,-86.493786,3.122333,3.122333,3.122333,1
69102,CIRCLE K #4701445,"I-57, EXIT 250 & US-36",Rantoul,IL,40.302560,-88.154880,3.699000,3.599000,3.799000,2
69103,LOVES TRAVEL STOP #539,US-385 & FM-1910,Andrews,TX,32.321336,-102.551846,3.689000,3.689000,3.689000,1
69104,QUIKTRIP #970,SR-12 & SR-180,Dallas,TX,32.793333,-96.766513,2.975667,2.975667,2.975667,1
69106,SPINX #201,"I-185, EXIT 1A, I-385, EXIT 30",Simpsonville,SC,34.729034,-82.257523,2.965667,2.965667,2.965667,1
69109,SHEETZ #497,"I-99, EXIT 15 & US-220 (BUSINESS)",Claysburg,PA,40.291448,-78.451419,3.644000,3.644000,3.644000,1
69110,SHEETZ #498,US-22/US-119,Blairsville,PA,40.432490,-79.259881,3.527333,3.527333,3.527333,1
69112,LOVES TRAVEL STOP #529,"I-39, EXIT 54",Oglesby,IL,41.293210,-89.071036,3.489000,3.389000,3.589000,3
69115,BP,"I-90, EXIT 387/CR-151",Hartford,SD,43.619540,-96.936994,2.977333,2.977333,2.977333,1
69117,SPEEDWAY #6395,US-24 & SR-64,Waterville,OH,41.501971,-83.736852,3.699000,3.699000,3.699000,1
69119,CIRCLE K #2741217,"I-24, EXIT 242 & US-550/SR-24",Bernalillo,NM,35.312363,-106.554104,3.525667,3.525667,3.525667,1
69122,DOUBLE QUICK #61,US-82,Leland,MS,33.404834,-90.890925,3.299000,3.299000,3.299000,1
69123,LATTA TRAVEL STOP,SR-1,Ada,OK,34.767914,-96.669114,3.107333,3.107333,3.107333,1
69124,LOVES TRAVEL STOP #467,"I-95, EXIT 131 & SR-68",Fort Pierce,FL,27.426112,-80.342488,3.505667,3.505667,3.505667,1
69125,TA BROOKLYN,"I-80, EXIT 197",Brooklyn,IA,41.732052,-92.444981,3.819000,3.819000,3.819000,1
69127,TALL TIMBERS TRUCK STOP,"I-55, EXIT 46 & SR-16",Amite,LA,30.732164,-90.515286,2.999000,2.999000,2.999000,1
69128,BEACON & BRIDGE #34,"US-127, EXIT 194 & SR-55",Houghton Lake,MI,44.301067,-84.749865,3.399000,3.399000,3.399000,1
69132,PILOT #1001,US-67 & SR-137,Big Lake,TX,31.194112,-101.453406,4.059000,4.059000,4.059000,1
69133,PILOT TRAVEL CENTERS #557,US-180 & US-62,Hobbs,NM,32.729088,-103.160828,3.729000,3.729000,3.729000,1
69134,LOVES TRAVEL STOP #486,"I-40 & US-270, EXIT 166",Choctaw,OK,35.484983,-97.269942,3.337333,3.337333,3.337333,1
69135,SPEEDWAY #8013,"I-70, EXIT 21",Brookville,OH,39.839533,-84.417347,3.340667,3.340667,3.340667,1
69137,CIRCLE K #2741564,"I-35/US-77, EXIT 338B",Waco,TX,31.557994,-97.189750,2.889000,2.889000,2.889000,1
69139,CIRCLE K #2741545,SR-72 & US-87,Cuero,TX,29.102727,-97.287092,3.099000,3.099000,3.099000,1
69141,LOVES TRAVEL STOP #558,US-283 & US-400/US-56,Dodge City,KS,37.760677,-100.018438,3.789000,3.789000,3.789000,1
69142,LOVES TRAVEL STOP #517,"I-70, EXIT 26 & US-50/6",Grand Junction,CO,39.089062,-108.567452,3.989000,3.989000,3.989000,1
69143,MACH 1 #21,US-45 & SR-34,Harrisburg,IL,37.737717,-88.545818,3.689000,3.689000,3.689000,1
69144,STRIPES 7FLEET #42530,SR-71 & SR-16,Llano,TX,30.751007,-98.676524,3.232333,3.232333,3.232333,1
69145,SPEEDWAY #9561,"I-77, EXIT 132",Ripley,WV,38.821616,-81.709312,3.499000,3.499000,3.499000,1
69146,DRUMS FUEL STOP,I-80 EXIT 262,Drums,PA,41.018139,-75.994925,3.569000,3.569000,3.569000,1
69149,BLU STATION- LAMAR AVE,"I-240, EXIT 30",Memphis,TN,35.109026,-89.967455,2.969000,2.969000,2.969000,1
69150,BLU STATION,"I-70, EXIT 66 & SR-267",Plainfield,IN,39.693193,-86.371985,3.479000,3.479000,3.479000,1
69151,PILOT TRAVEL CENTER #592,"I-70, EXIT 26 & US-50",Grand Junction,CO,39.089062,-108.567452,3.999000,3.999000,3.999000,2
69152,LOVES TRAVEL STOP #557,"US-64/167, EXIT 44 & SR-367",Searcy,AR,35.241134,-91.735223,3.362333,3.362333,3.362333,1
69153,Pilot Travel Center #1550,"I-65, EXIT 304 & SR-69/CR-437",Cullman,AL,34.176870,-86.840656,3.859000,3.859000,3.859000,2
69155,PILOT TRAVEL CENTERS #1004,"I-35, EXIT 214 & US-60",Tonkawa,OK,36.670589,-97.315028,3.595667,3.595667,3.595667,1
69156,BLU STATION,"I-55, EXIT 5A",Memphis,TN,35.109026,-89.967455,2.969000,2.969000,2.969000,1
69159,EXXON,US-15 & SR-49,Lawrenceville,PA,41.996136,-77.130392,3.699000,3.699000,3.699000,1
69162,Shell,US-20 & SR-15,Goshen,IN,41.573884,-85.829986,3.549000,3.549000,3.549000,1
69163,CUBBYS #406,"I-229, EXIT 9 & SR-115",Sioux Falls,SD,43.540696,-96.731962,3.099000,3.099000,3.099000,1
69164,CIRCLE K #2741557,US-190 & SR-195 & SR-3470,Killeen,TX,31.077669,-97.731952,2.762333,2.762333,2.762333,1
69165,EL TIPI QUICK STOP,US-283 & SR-15,Shattuck,OK,36.264970,-99.877431,3.232333,3.232333,3.232333,1
69167,HOBO TRUCK STOP 2,US-50/400 & US-83,Garden City,KS,37.975022,-100.850870,3.399000,3.399000,3.399000,1
69168,STRIPES 7FLEET #42470,I-20 EXIT 324 & CR-134,Cisco,TX,32.387425,-98.981920,3.127333,3.127333,3.127333,1
69169,LAMBOS #5,"I-57, EXIT 212 & SR-36/CR-950",Tuscola,IL,39.795912,-88.275483,3.229000,3.229000,3.229000,1
69170,SPEEDWAY #9381,US-50 & SR-14,Parkersburg,WV,39.261278,-81.543350,3.464000,3.464000,3.464000,1
69171,KWIK STAR #215,US-61,Davenport,IA,41.556820,-90.603948,3.649000,3.649000,3.649000,1
69172,KWIK TRIP #210,"US-53, EXIT 90",Eau Claire,WI,44.818343,-91.494769,3.407333,3.407333,3.407333,1
69173,KWIK TRIP #231,US-61 & SR-310,Boscobel,WI,43.147132,-90.705141,3.474000,3.474000,3.474000,1
69174,KWIK TRIP #860,SR-17,Rhinelander,WI,45.636129,-89.425517,3.452333,3.452333,3.452333,1
69175,KWIK TRIP #854,US-212 & CR-33,Norwood Young America,MN,44.772107,-93.917287,3.674000,3.674000,3.674000,1
69176,FLYING J TRAVEL PLAZA #1015- TOWN PUMP,SR-200/SR-16 & CR-123,Sidney,MT,47.715456,-104.167161,3.384000,3.384000,3.384000,1
69177,LOVES TRAVEL STOP #426,"I-80, EXIT 34",Shelby,IA,41.505574,-95.449363,3.649000,3.649000,3.649000,1
69178,LOVES TRAVEL STOP #495,"I-75, EXIT 143 & CR-78",North Fort Myers,FL,26.717956,-81.845811,3.789000,3.789000,3.789000,1
69182,XtraMart #1513,"I-87, EXIT 10 & US-9",Clifton Park,NY,42.858993,-73.822974,3.899000,3.899000,3.899000,1
69183,SPEEDWAY #7611,"I-71, EXIT 65 & SR-435",Jeffersonville,OH,39.653439,-83.551562,3.229000,3.229000,3.229000,1
69185,LOVES TRAVEL STOPS #560,US-258 & US-58,Franklin,VA,36.684014,-76.941396,3.889000,3.889000,3.889000,2
69186,LOVES TRAVEL STOP #551,US-20 & CR-127,Angola,IN,41.641090,-85.010973,3.889000,3.889000,3.889000,1
69187,LOVES TRAVEL STOP #559,US-82 & US-49,Indianola,MS,33.448896,-90.643752,3.315667,3.315667,3.315667,1
69188,PILOT TRAVEL CENTER #1013-TOWN PUMP,"I-90, EXIT 298",Belgrade,MT,45.778662,-111.177147,3.630667,3.630667,3.630667,1
69189,LOVES TRAVEL STOP #542,"I-10, EXIT 261/US-67 & I-10 BUS",Fort Stockton,TX,30.892574,-102.884210,3.649000,3.649000,3.649000,1
69190,LOVES TRAVEL STOP #561,"I-10, EXIT 70 & US-90 & SR-285",Defuniak Springs,FL,30.712522,-86.119692,3.609000,3.609000,3.609000,1
69193,Certified Oil #400305,SR-2 & SR-7,New Martinsville,WV,39.645553,-80.862670,3.317333,3.317333,3.317333,1
69194,CHESAPEAKE HOUSE SUNOCO,"I-95, EXIT 97",North East,MD,39.608037,-75.941655,3.832333,3.832333,3.832333,1
69200,BECKS EXPRESS MART #22,"I-55, EXIT 126",Lincoln,IL,40.150678,-89.370273,3.299000,3.299000,3.299000,1
69201,CASEYS #3654,SR-210,Brainerd,MN,46.355269,-94.198372,3.445667,3.445667,3.445667,1
69203,SPEEDWAY #1414,US-45,Mokena,IL,41.529863,-87.877710,3.339000,3.339000,3.339000,1
69207,CIRCLE K #2705988,"I-10, EXIT 209A & US-90/SR-10",Tallahassee,FL,30.453529,-84.252272,3.619000,3.619000,3.619000,1
69211,KWIK TRIP #213,"I-35/US-61, EXIT 139 & CR-19",Stacy,MN,45.395404,-92.985974,3.377333,3.377333,3.377333,1
69213,Circle K #2741498,SR-72 & SR-16,Tilden,TX,28.459855,-98.548677,3.199000,3.199000,3.199000,1
69214,MAVERIK #5031,"I-70, EXIT 90 & US-24",Rifle,CO,39.537565,-107.770344,3.462333,3.462333,3.462333,1
69215,GASWAY,US-1,North Brunswick,NJ,40.450392,-74.479416,3.159000,3.159000,3.159000,1
69217,Circle K #4705624,"I-76, EXIT 2 & US-224",Seville,OH,41.020710,-81.867141,3.065667,3.065667,3.065667,1
69218,DANDY MINI MART #58,"I-86, EXIT 41 & US-17/15",Campbell,NY,42.235043,-77.193694,3.949000,3.899000,3.999000,2
69220,CIRCLE K #2705097,"I-275, EXIT 2 & US-41",Palmetto,FL,27.525050,-82.574964,3.699000,3.699000,3.699000,1
69221,PILOT TRAVEL CENTER #483,"I-80, EXIT 112 & SR-47",Morris,IL,41.380229,-88.424332,3.799000,3.799000,3.799000,1
69222,PILOT TRAVEL CENTERS #1003,US-287 & US-283,Childress,TX,34.435452,-100.282382,3.799000,3.799000,3.799000,1
69223,LOVES TRAVEL STOP #566,"US-231/CR-53, EXIT 12",Ozark,AL,31.451615,-85.645035,3.989000,3.989000,3.989000,1
69226,STRIPES #40812,US-77,Odem,TX,27.946241,-97.587518,3.199000,3.199000,3.199000,1
69228,QUIKTRIP #993,"I-20, EXIT 501 & SR-34",Terrell,TX,32.735347,-96.286437,2.870667,2.870667,2.870667,1
69229,SPEEDWAY #7154,"I-40, EXIT 87 & US-70",Jackson,TN,35.654148,-88.834972,3.399000,3.399000,3.399000,1
69230,JOES KWIK MARTS #6013,SR-16 & SR-73,Denver,NC,35.545552,-81.044706,3.189000,3.189000,3.189000,1
69233,PILOT TRAVEL CENTER #597,US-23 & US-50,Chillicothe,OH,39.340502,-82.996102,3.799000,3.799000,3.799000,1
69234,KWIK TRIP #220,US-53/SR-194,Duluth,MN,46.774458,-92.134135,3.499000,3.499000,3.499000,1
69235,KWIK TRIP #203,US-2 & SR-35,Superior,WI,46.692119,-92.080356,3.339000,3.339000,3.339000,1
69236,KWIK TRIP #225,SR-54/SR-55,Seymour,WI,44.514416,-88.327340,3.390667,3.390667,3.390667,1
69237,KWIK TRIP #239,"I-43, EXIT 50 & SR-164",Big Bend,WI,42.883895,-88.203596,3.332333,3.332333,3.332333,1
69238,KWIK TRIP #242,"US-41, EXIT 97",Fond Du Lac,WI,43.772182,-88.440264,3.340667,3.340667,3.340667,1
69239,LOVES TRAVEL STOP #580,SR-20/157 & SR-133,Tuscumbia,AL,34.718502,-87.702586,3.849000,3.849000,3.849000,1
69245,SPEEDWAY #7946,SR-24,Newport,NC,34.770703,-76.879076,3.699000,3.699000,3.699000,1
69250,MAVERIK #5150,"I-25, EXIT 278 & SR-1",Wellington,CO,40.700703,-105.005699,3.199000,3.199000,3.199000,1
69252,SPEEDWAY #6977,SR-96,Youngsville,NC,36.019555,-78.485861,2.952333,2.952333,2.952333,1
69255,THE LANDING,US-82,Greenwood,MS,33.512460,-90.198963,3.199000,3.199000,3.199000,1
